"","Domain","Coefficient of desktop","Ticker","Category","Coefficient of mobile"
"770","lifetime.com",0.39849130256305,"GPR","Gardening Products Retailer",-0.0120890729912582
"771","shopjimmy.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"772","mileskimball.com",0.285612034020063,"G","General",-0.0390676802844829
"773","ashford.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"774","tomtop.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"775","healingcrystals.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"776","ties.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"777","painfulpleasures.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"778","skinit.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"779","shop.samsonite.com",0.264681863663186,"BSR","Bags and Suitcases Retailer",0.0806213519123359
"780","serta.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"781","parachutehome.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"782","petflow.com",0.280052755471175,"PPR","Pet Products Retailer",-0.082401791876518
"783","needsupply.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"784","wholelattelove.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"785","hickoryfarms.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"786","schiit.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"787","diesel.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"788","ultimateears.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"789","johnsonfitness.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"790","greenhousemegastore.com",0.39849130256305,"GPR","Gardening Products Retailer",-0.0120890729912582
"791","suitsupply.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"792","propercloth.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"793","smartwool.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"794","qalo.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"795","dia.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"796","plantronics.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"797","us-appliance.com",0.299086583113118,"KTER","Kitchen tools and Equipments Retailer",0.0230161394605389
"798","13deals.com",0.285612034020063,"G","General",-0.0390676802844829
"799","elderly.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"800","opgi.com",0.295540030017703,"AAR","Autoparts and Automobile Retailer",-0.085109882004007
"801","bcbg.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"802","sierratradingpost.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"803","shinola.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"804","sharkrobot.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"805","chapters.indigo.ca",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"806","tobi.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"807","jameco.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"808","ghostbed.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"809","timbuk2.com",0.264681863663186,"BSR","Bags and Suitcases Retailer",0.0806213519123359
"810","ylighting.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"811","qualitylogoproducts.com",0.285612034020063,"G","General",-0.0390676802844829
"812","harmankardon.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"813","lunacycle.com",0.295540030017703,"AAR","Autoparts and Automobile Retailer",-0.085109882004007
"814","sportbiketrackgear.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"815","stevespanglerscience.com",0.264050581111938,"GTR","Gifts and Toys Retailer",-0.0262549613992231
"816","payless.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"817","montblanc.com",0.310304769479437,"OSSR","Office and Stationary Supplies Retailer",0.107495914141816
"818","skagen.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"819","gourmetgiftbaskets.com",0.264050581111938,"GTR","Gifts and Toys Retailer",-0.0262549613992231
"820","jansport.com",0.264681863663186,"BSR","Bags and Suitcases Retailer",0.0806213519123359
"821","nomnomnow.com",0.280052755471175,"PPR","Pet Products Retailer",-0.082401791876518
"822","provantage.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"823","northshorecare.com",0.325612034020063,"HSPPR","Health Services and Pharamceutical Products Retailers",-0.014067680284483
"824","robotshop.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"825","fathead.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"826","autoplicity.com",0.295540030017703,"AAR","Autoparts and Automobile Retailer",-0.085109882004007
"827","oster.com",0.299086583113118,"KTER","Kitchen tools and Equipments Retailer",0.0230161394605389
"828","explodingkittens.com",0.264050581111938,"GTR","Gifts and Toys Retailer",-0.0262549613992231
"829","harvestright.com",0.285612034020063,"G","General",-0.0390676802844829
"830","hipsandcurves.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"831","relaxtheback.com",0.310304769479437,"OSSR","Office and Stationary Supplies Retailer",0.107495914141816
"832","overnightprints.com",0.28749750493881,"PLPR","Printing and Labels Products Retailer",0.175517890542618
"833","shoplet.com",0.285612034020063,"G","General",-0.0390676802844829
"834","solesociety.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"835","chefknivestogo.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"836","uspoloassn.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"837","papyrusonline.com",0.264050581111938,"GTR","Gifts and Toys Retailer",-0.0262549613992231
"838","cookieskids.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"839","gemselect.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"840","toolup.com",0.39849130256305,"GPR","Gardening Products Retailer",-0.0120890729912582
"841","samys.com",0.236486953844575,"PVER","Photo and Video Equipment Retailer",0.0902045879633316
"842","evacuumstore.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"843","brandless.com",0.325612034020063,"HSPPR","Health Services and Pharamceutical Products Retailers",-0.014067680284483
"844","cabinets.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"845","delmarfans.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"846","zmodo.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"847","bulbs.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"848","nixon.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"849","tooltopia.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"850","perryellis.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"851","thehardwarehut.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"852","kraftmusic.com",0.312768767478256,"MPSR","Music Products and Services Retailer",0.0402040042693053
"853","shop.cricut.com",0.251099308566591,"ACFR","Arts, Crafts and Fabric Retailers",-0.0192757704119721
"854","uscargocontrol.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"855","omega.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"856","gardensalive.com",0.39849130256305,"GPR","Gardening Products Retailer",-0.0120890729912582
"857","baublebar.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"858","golfballs.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"859","oneill.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"860","saatvamattress.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"861","redwingheritage.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"862","schooloutfitters.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"863","liverpool.com.mx",0.285612034020063,"G","General",-0.0390676802844829
"864","tombihn.com",0.264681863663186,"BSR","Bags and Suitcases Retailer",0.0806213519123359
"865","prodirectsoccer.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"866","palmbeachjewelry.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"867","ross-tech.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"868","plantdelights.com",0.39849130256305,"GPR","Gardening Products Retailer",-0.0120890729912582
"869","viralstyle.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"870","winechateau.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"871","rubbermaid.com",0.285612034020063,"G","General",-0.0390676802844829
"872","jaybirdsport.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"873","winelibrary.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"874","varidesk.com",0.310304769479437,"OSSR","Office and Stationary Supplies Retailer",0.107495914141816
"875","rebeccaminkoff.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"876","pharmapacks.com",0.325612034020063,"HSPPR","Health Services and Pharamceutical Products Retailers",-0.014067680284483
"877","accessories4less.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"878","luxedecor.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"879","coolibar.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"880","kaiusaltd.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"881","btosports.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"882","americanapparel.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"883","levenger.com",0.310304769479437,"OSSR","Office and Stationary Supplies Retailer",0.107495914141816
"884","smarthome.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"885","nationalbusinessfurniture.com",0.310304769479437,"OSSR","Office and Stationary Supplies Retailer",0.107495914141816
"886","store.cyberweld.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"887","danscomp.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"888","karmaloop.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"889","aircompressorsdirect.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"890","vintagetub.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"891","thebay.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"892","heirloomroses.com",0.39849130256305,"GPR","Gardening Products Retailer",-0.0120890729912582
"893","wineenthusiast.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"894","charlesandcolvard.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"895","mmlafleur.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"896","footsmart.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"897","christmascentral.com",0.251099308566591,"ACFR","Arts, Crafts and Fabric Retailers",-0.0192757704119721
"898","humankinetics.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"899","4inkjets.com",0.28749750493881,"PLPR","Printing and Labels Products Retailer",0.175517890542618
"900","tortugabackpacks.com",0.264681863663186,"BSR","Bags and Suitcases Retailer",0.0806213519123359
"901","mgemi.com",0.251099308566591,"ACFR","Arts, Crafts and Fabric Retailers",-0.0192757704119721
"902","poppin.com",0.310304769479437,"OSSR","Office and Stationary Supplies Retailer",0.107495914141816
"903","jdsports.co.uk",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"904","acnestudios.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"905","knoll.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"906","hbx.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"907","evine.com",0.285612034020063,"G","General",-0.0390676802844829
"908","textbookrush.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"909","cymax.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"910","store.snapon.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"911","vapes.com",0.314429849654925,"CVPR","Cigarette & Vape Prodcuts Retailer",-0.0917763541059983
"912","tipsyelves.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"913","kellycodetectors.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"914","dog.com",0.280052755471175,"PPR","Pet Products Retailer",-0.082401791876518
"915","sofamania.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"916","kpoptown.com",0.285612034020063,"G","General",-0.0390676802844829
"917","onkyousa.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"918","cookiesbydesign.com",0.264050581111938,"GTR","Gifts and Toys Retailer",-0.0262549613992231
"919","saddlebackleather.com",0.264681863663186,"BSR","Bags and Suitcases Retailer",0.0806213519123359
"920","shoptiques.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"921","charmingcharlie.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"922","shop.hodinkee.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"923","gifttree.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"924","teacollection.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"925","destinationxl.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"926","aclens.com",0.222696763475896,"ESCR","Eyeglasses, Sunglasses and Contacts Retailer",-0.0253173884374698
"927","agentprovocateur.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"928","govbergwatches.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"929","crashplan.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"930","joyus.com",0.285612034020063,"G","General",-0.0390676802844829
"931","brookstone.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"932","saxxunderwear.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"933","peruvianconnection.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"934","rugstudio.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"935","aedsuperstore.com",0.325612034020063,"HSPPR","Health Services and Pharamceutical Products Retailers",-0.014067680284483
"936","blissworld.com",0.256722214382841,"PCBPR","Personal Care and Beauty Products Retailer",-0.0624012081824917
"937","vminnovations.com",0.285612034020063,"G","General",-0.0390676802844829
"938","healthydirections.com",0.325612034020063,"HSPPR","Health Services and Pharamceutical Products Retailers",-0.014067680284483
"939","workingperson.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"940","shop.gopro.com",0.236486953844575,"PVER","Photo and Video Equipment Retailer",0.0902045879633316
"941","roots.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"942","ritani.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"943","antonline.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"944","pssl.com",0.312768767478256,"MPSR","Music Products and Services Retailer",0.0402040042693053
"945","plushbeds.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"946","mec.ca",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"947","linentablecloth.com",0.276965851656105,"PPEMSR","Party Products and Event Management Services Retailer",-0.0550052532462363
"948","bulbamerica.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"949","1800gunsandammo.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"950","webeyecare.com",0.222696763475896,"ESCR","Eyeglasses, Sunglasses and Contacts Retailer",-0.0253173884374698
"951","brentwoodhome.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"952","batesfootwear.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"953","allparts.com",0.312768767478256,"MPSR","Music Products and Services Retailer",0.0402040042693053
"954","letote.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"955","nautilus.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"956","blacklapel.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"957","mantelsdirect.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"958","beachcamera.com",0.285612034020063,"G","General",-0.0390676802844829
"959","dafiti.com.br",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"960","bluefly.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"961","gemvara.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"962","lulzbot.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"963","printingforless.com",0.28749750493881,"PLPR","Printing and Labels Products Retailer",0.175517890542618
"964","kikocosmetics.com",0.256722214382841,"PCBPR","Personal Care and Beauty Products Retailer",-0.0624012081824917
"965","smartsign.com",0.28749750493881,"PLPR","Printing and Labels Products Retailer",0.175517890542618
"966","calvinklein.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"967","sdwheel.com",0.295540030017703,"AAR","Autoparts and Automobile Retailer",-0.085109882004007
"968","parts.andersenwindows.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"969","unbeatablesale.com",0.285612034020063,"G","General",-0.0390676802844829
"970","primestyle.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"971","princessauto.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"972","techforless.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"973","londondrugs.com",0.285612034020063,"G","General",-0.0390676802844829
"974","store.schoolspecialty.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"975","rebelcircus.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"976","ullapopken.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"977","naturebox.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"978","jjbuckley.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"979","mint.ca",0.270648036021243,"MPR","Metal Products Retailer",0.000203420575279056
"980","soriana.com",0.285612034020063,"G","General",-0.0390676802844829
"981","thesource.ca",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"982","buycostumes.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"983","shop.nationalgeographic.com",0.250999679298048,"MEEPR","Media, Education and Entertainment Products Retailer",0.0443710600653228
"984","dvf.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"985","vermontteddybear.com",0.264050581111938,"GTR","Gifts and Toys Retailer",-0.0262549613992231
"986","bizchair.com",0.310304769479437,"OSSR","Office and Stationary Supplies Retailer",0.107495914141816
"987","faucetdepot.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"988","elektra.com.mx",0.285612034020063,"G","General",-0.0390676802844829
"989","surfboard.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"990","us.humankinetics.com",0.325612034020063,"HSPPR","Health Services and Pharamceutical Products Retailers",-0.014067680284483
"991","myotcstore.com",0.325612034020063,"HSPPR","Health Services and Pharamceutical Products Retailers",-0.014067680284483
"992","tsc.ca",0.256722214382841,"PCBPR","Personal Care and Beauty Products Retailer",-0.0624012081824917
"993","emusic.com",0.312768767478256,"MPSR","Music Products and Services Retailer",0.0402040042693053
"994","well.ca",0.325612034020063,"HSPPR","Health Services and Pharamceutical Products Retailers",-0.014067680284483
"995","reddressboutique.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"996","shop.concept2.com",0.271586583113118,"FSPSR","Fitness & Sports Products and Services Retailer",0.0205161394605388
"997","dailylook.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"998","hhgregg.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"999","bhfo.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1000","furla.com",0.264681863663186,"BSR","Bags and Suitcases Retailer",0.0806213519123359
"1001","foryourlegs.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1002","bigceramicstore.com",0.251099308566591,"ACFR","Arts, Crafts and Fabric Retailers",-0.0192757704119721
"1003","efaucets.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"1004","heartratemonitorsusa.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1005","bisonoffice.com",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
"1006","windupwatchshop.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1007","elpalaciodehierro.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1008","lafayette148ny.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1009","shop.xerox.com",0.28749750493881,"PLPR","Printing and Labels Products Retailer",0.175517890542618
"1010","simons.ca",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1011","agacistore.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1012","skymall.com",0.285612034020063,"G","General",-0.0390676802844829
"1013","paintball-online.com",0.312624759473536,"WITER","Weapons, Industrial Tools and Equipment Retailer",-0.0588595901569939
"1014","treehut.co",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1015","potpourrigift.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1016","shoeshow.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1017","austinbazaar.com",0.312768767478256,"MPSR","Music Products and Services Retailer",0.0402040042693053
"1018","shop.surfboard.com",0.314609859660826,"ETR","Electronics and Technology Retailer",0.0695791501928119
"1019","dynamiteclothing.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1020","cardsdirect.com",0.28749750493881,"PLPR","Printing and Labels Products Retailer",0.175517890542618
"1021","essential.com",0.279086583113118,"FBGR","Foods,Beverages and Groceries Retailer",-0.00198386053946115
"1022","barneys.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1023","diamondcandles.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1024","destinationmaternity.com",0.228842945839854,"CSJWAR","Clothing, Shoes, Jewelery, Watch and Accessories Retailer",-0.0293798154757166
"1025","waterfilters.net",0.281758216384021,"HICPR","Home Improvement and Cleaning Products Retailer",-0.00313010732272967
